LOCATION,LAND_AREA,ROAD_ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITIES,Tole,City,City_Tole_Encoded,total_rooms,area_road_interaction,room_age_interaction,LAND_AREA_squared,room_density_squared,PRICE
77,2.3978952727983707,2.6390573296152584,27,2.5,6.0,7.0,2078.0,1373,348,10,287,13.0,130.0,39.0,100.0,1.3966942148760333,17.565014657424058
124,2.3978952727983707,2.833213344056216,24,2.5,6.0,5.0,2055.0,385,30,10,69,11.0,160.0,286.0,100.0,1.0,17.553180200057167
354,2.3978952727983707,2.3978952727983707,4,3.0,7.0,5.0,2078.0,1240,273,10,234,12.0,100.0,36.0,100.0,1.190082644628099,17.147715103853763
153,2.3978952727983707,2.772588722239781,4,2.5,6.0,4.0,2078.0,948,61,10,91,10.0,150.0,30.0,100.0,0.8264462809917354,18.5159909328476
131,2.3978952727983707,3.044522437723423,24,2.5,6.0,4.0,2078.0,375,36,13,340,10.0,200.0,30.0,100.0,0.8264462809917354,17.281246492014
90,2.3978952727983707,2.6390573296152584,17,3.0,6.0,4.0,2078.0,971,89,10,109,10.0,130.0,30.0,100.0,0.8264462809917354,17.50439003707821
131,2.3978952727983707,2.6390573296152584,31,2.5,3.0,4.0,2076.0,1229,36,13,340,7.0,130.0,35.0,100.0,0.4049586776859504,17.129696599000436
191,2.3978952727983707,2.5649493574615367,4,2.5,7.0,4.0,2076.0,1092,100,10,117,11.0,120.0,55.0,100.0,1.0,17.479072229734946
252,2.3978952727983707,3.713572066704308,20,3.0,5.0,4.0,2078.0,1352,166,13,359,9.0,400.0,27.0,100.0,0.6694214876033059,18.643824303266577
258,2.3978952727983707,2.9444389791664403,31,3.5,7.0,4.0,2074.0,251,172,13,360,11.0,180.0,77.0,100.0,1.0,17.216707972959764
223,2.3978952727983707,2.3978952727983707,4,1.0,2.0,1.0,2076.0,417,134,10,139,3.0,100.0,15.0,100.0,0.07438016528925619,16.300417291085605
114,2.3978952727983707,2.6390573296152584,24,2.5,4.0,4.0,2077.0,362,20,10,61,8.0,130.0,32.0,100.0,0.5289256198347108,17.822843761378564
440,2.3978952727983707,2.6390573296152584,4,3.0,6.0,3.0,2077.0,1337,365,10,300,9.0,130.0,36.0,100.0,0.6694214876033059,17.296750678069195
247,2.3978952727983707,2.6390573296152584,20,2.5,6.0,5.0,2076.0,709,161,10,160,11.0,130.0,55.0,100.0,1.0,17.312018149733785
211,2.3978952727983707,3.4965075614664802,11,2.0,5.0,2.0,2077.0,486,122,4,38,7.0,320.0,28.0,100.0,0.4049586776859504,16.694709071442087
191,2.3978952727983707,2.6390573296152584,20,2.5,6.0,4.0,2076.0,1066,100,10,117,10.0,130.0,50.0,100.0,0.8264462809917354,18.560442695023177
133,2.3978952727983707,2.6390573296152584,4,2.5,6.0,5.0,2070.0,150,38,10,76,11.0,130.0,121.0,100.0,1.0,16.993564429978885
407,2.3978952727983707,2.6390573296152584,15,2.5,4.0,3.0,2070.0,470,325,13,386,7.0,130.0,77.0,100.0,0.4049586776859504,16.588099342704055
399,2.3978952727983707,2.772588722239781,20,2.5,5.0,5.0,2060.0,653,318,10,270,10.0,150.0,210.0,100.0,0.8264462809917354,17.867295523158884
459,2.3978952727983707,2.6390573296152584,11,2.0,3.0,3.0,2073.0,338,384,13,397,6.0,130.0,48.0,100.0,0.29752066115702475,17.281246492014
153,2.3978952727983707,2.5649493574615367,20,3.0,7.0,3.0,2076.0,135,61,10,91,10.0,120.0,50.0,100.0,0.8264462809917354,17.622173069956816
231,2.3978952727983707,2.6390573296152584,24,2.5,5.0,3.0,2069.0,566,143,10,148,8.0,130.0,96.0,100.0,0.5289256198347108,16.951004817371683
310,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2076.0,699,226,13,372,9.0,130.0,45.0,100.0,0.6694214876033059,16.906553056777135
326,2.3978952727983707,2.9444389791664403,24,3.5,13.0,4.0,2070.0,1172,242,10,212,17.0,180.0,187.0,100.0,2.3884297520661155,17.8845373292961
333,2.3978952727983707,2.6390573296152584,24,3.5,5.0,5.0,2075.0,66,249,10,216,10.0,130.0,60.0,100.0,0.8264462809917354,17.21336907180573
404,2.3978952727983707,2.6390573296152584,25,2.5,4.0,3.0,2071.0,977,322,10,272,7.0,130.0,70.0,100.0,0.4049586776859504,17.370858648025116
64,2.3978952727983707,3.1354942159291497,17,2.5,5.0,5.0,2078.0,993,315,10,267,10.0,220.0,30.0,100.0,0.8264462809917354,17.6762402900575
131,2.3978952727983707,3.044522437723423,20,3.0,7.0,3.0,2076.0,779,36,13,340,10.0,200.0,50.0,100.0,0.8264462809917354,17.565014657424058
184,2.3978952727983707,2.70805020110221,11,2.5,4.0,4.0,2069.0,1184,94,10,113,8.0,140.0,96.0,100.0,0.5289256198347108,17.541204009297314
437,2.3978952727983707,2.3978952727983707,24,3.0,8.0,3.0,2076.0,297,361,1,28,11.0,100.0,55.0,100.0,1.0,18.22222981742365
210,2.3978952727983707,2.5649493574615367,11,2.5,4.0,4.0,2075.0,1091,121,10,131,8.0,120.0,48.0,100.0,0.5289256198347108,17.747336210296442
278,2.3978952727983707,2.6390573296152584,20,2.5,7.0,5.0,2073.0,133,190,10,180,12.0,130.0,96.0,100.0,1.190082644628099,17.0926553286923
434,2.3978952727983707,2.5649493574615367,4,2.5,4.0,3.0,2075.0,98,358,10,295,7.0,120.0,42.0,100.0,0.4049586776859504,17.622173069956816
87,2.3978952727983707,2.6390573296152584,1,3.5,7.0,6.0,2079.0,1364,386,10,312,13.0,130.0,26.0,100.0,1.3966942148760333,17.541204009297314
108,2.3978952727983707,2.772588722239781,25,3.0,8.0,3.0,2078.0,308,15,10,58,11.0,150.0,33.0,100.0,1.0,17.565014657424058
278,2.3978952727983707,2.6390573296152584,4,3.0,6.0,3.0,2055.0,385,190,10,180,9.0,130.0,234.0,100.0,0.6694214876033059,17.21001898503268
131,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2072.0,1387,36,13,340,9.0,130.0,81.0,100.0,0.6694214876033059,18.826145858727198
252,2.3978952727983707,2.6390573296152584,20,3.0,5.0,4.0,2075.0,797,166,13,359,9.0,130.0,54.0,100.0,0.6694214876033059,17.19990085520835
329,2.3978952727983707,2.6390573296152584,4,2.5,4.0,3.0,2080.0,385,245,10,214,7.0,130.0,7.0,100.0,0.4049586776859504,17.1654146803266
340,2.3978952727983707,3.1354942159291497,24,2.5,6.0,3.0,2076.0,297,256,10,223,9.0,220.0,45.0,100.0,0.6694214876033059,16.929025911619092
408,2.3978952727983707,2.5649493574615367,4,2.0,4.0,2.0,2075.0,1130,326,13,387,6.0,120.0,36.0,100.0,0.29752066115702475,17.281246492014
12,2.3978952727983707,2.6390573296152584,1,2.5,5.0,4.0,2077.0,1398,61,10,91,9.0,130.0,36.0,100.0,0.6694214876033059,17.822843761378564
452,2.3978952727983707,3.044522437723423,20,2.5,4.0,3.0,2060.0,297,377,13,395,7.0,200.0,147.0,100.0,0.4049586776859504,16.705882371415992
461,2.3978952727983707,2.6390573296152584,11,3.0,5.0,4.0,2076.0,187,388,10,314,9.0,130.0,45.0,100.0,0.6694214876033059,17.370858648025116
225,2.3978952727983707,2.5649493574615367,20,3.5,5.0,3.0,2076.0,1052,136,10,141,8.0,120.0,40.0,100.0,0.5289256198347108,17.370858648025116
252,2.3978952727983707,2.6390573296152584,20,3.0,5.0,4.0,2073.0,1223,166,13,359,9.0,130.0,72.0,100.0,0.6694214876033059,17.265498135541893
349,2.3978952727983707,2.6390573296152584,20,3.0,6.0,3.0,2076.0,482,268,10,229,9.0,130.0,45.0,100.0,0.6694214876033059,17.216707972959764
118,2.3978952727983707,3.044522437723423,25,3.5,6.0,4.0,2072.0,138,23,10,63,10.0,200.0,90.0,100.0,0.8264462809917354,17.453096744006448
287,2.3978952727983707,2.3978952727983707,31,4.0,7.0,4.0,2065.0,401,202,10,186,11.0,100.0,176.0,100.0,1.0,17.385043282614657
329,2.3978952727983707,2.833213344056216,25,3.5,8.0,6.0,2076.0,580,245,10,214,14.0,160.0,70.0,100.0,1.6198347107438016,18.132998684833918
133,2.3978952727983707,2.5649493574615367,31,2.5,4.0,4.0,2070.0,1214,38,10,76,8.0,120.0,88.0,100.0,0.5289256198347108,17.129696599000436
252,2.3978952727983707,2.6390573296152584,11,2.5,5.0,4.0,2068.0,223,166,13,359,9.0,130.0,117.0,100.0,0.6694214876033059,16.845644306544774
247,2.3978952727983707,2.70805020110221,4,2.0,4.0,4.0,2076.0,757,161,10,160,8.0,140.0,40.0,100.0,0.5289256198347108,18.064005814299346
329,2.3978952727983707,2.6390573296152584,11,2.5,6.0,5.0,2071.0,362,245,10,214,11.0,130.0,110.0,100.0,1.0,16.860033043306743
283,2.3978952727983707,2.3978952727983707,11,1.5,3.0,2.0,2056.0,137,198,10,183,5.0,100.0,125.0,100.0,0.20661157024793386,16.5563506464056
131,2.3978952727983707,2.70805020110221,31,2.5,5.0,6.0,2073.0,709,36,13,340,11.0,140.0,88.0,100.0,1.0,17.281246492014
131,2.3978952727983707,2.6390573296152584,4,2.5,6.0,7.0,2074.0,729,36,13,340,13.0,130.0,91.0,100.0,1.3966942148760333,17.281246492014
153,2.3978952727983707,2.70805020110221,25,2.0,6.0,5.0,2076.0,1146,61,10,91,11.0,140.0,55.0,100.0,1.0,17.439851517607305
324,2.3978952727983707,3.044522437723423,31,3.5,5.0,6.0,2075.0,203,241,10,211,11.0,200.0,66.0,100.0,1.0,17.370858648025116
278,2.3978952727983707,2.5649493574615367,4,1.0,2.0,1.0,2073.0,854,190,10,180,3.0,120.0,24.0,100.0,0.07438016528925619,16.61887099947687
131,2.3978952727983707,2.772588722239781,4,2.5,4.0,4.0,2058.0,1369,36,13,340,8.0,150.0,184.0,100.0,0.5289256198347108,17.399029524198163
438,2.3978952727983707,2.833213344056216,31,3.5,5.0,3.0,2056.0,362,362,10,297,8.0,160.0,200.0,100.0,0.5289256198347108,17.296750678069195
292,2.3978952727983707,1.9459101490553132,20,4.0,5.0,5.0,2073.0,675,208,10,191,10.0,60.0,80.0,100.0,0.8264462809917354,17.541204009297314
252,2.3978952727983707,2.6390573296152584,31,2.5,6.0,2.0,2060.0,67,166,13,359,8.0,130.0,168.0,100.0,0.5289256198347108,16.860033043306743
311,2.3978952727983707,3.044522437723423,31,5.0,16.0,7.0,2068.0,1334,227,10,199,23.0,200.0,299.0,100.0,4.37190082644628,17.32705602664604
453,2.3978952727983707,2.3978952727983707,11,2.5,4.0,2.0,2075.0,223,378,10,307,6.0,100.0,36.0,100.0,0.29752066115702475,16.5563506464056
170,2.3978952727983707,2.6390573296152584,20,2.5,6.0,5.0,2065.0,481,80,10,104,11.0,130.0,176.0,100.0,1.0,17.1654146803266
153,2.3978952727983707,2.5649493574615367,4,2.5,5.0,4.0,2076.0,1044,61,10,91,9.0,120.0,45.0,100.0,0.6694214876033059,17.216707972959764
278,2.3978952727983707,2.3978952727983707,4,1.0,2.0,1.0,2072.0,362,190,10,180,3.0,100.0,27.0,100.0,0.07438016528925619,16.231424425551033
290,2.3978952727983707,2.833213344056216,20,4.5,10.0,8.0,2074.0,1030,204,10,187,18.0,160.0,126.0,100.0,2.6776859504132235,18.46947091764561
309,2.3978952727983707,2.5649493574615367,31,2.5,4.0,4.0,2059.0,223,225,10,198,8.0,120.0,176.0,100.0,0.5289256198347108,16.61887099947687
355,2.3978952727983707,3.044522437723423,4,2.5,5.0,4.0,2074.0,109,274,10,235,9.0,200.0,63.0,100.0,0.6694214876033059,18.1657885072268
245,2.3978952727983707,2.6390573296152584,31,2.0,5.0,5.0,2079.0,133,159,10,159,10.0,130.0,20.0,100.0,0.8264462809917354,17.356469910987094
36,2.3978952727983707,2.6390573296152584,4,2.5,6.0,5.0,2079.0,1364,166,13,359,11.0,130.0,22.0,100.0,1.0,17.129696599000436
166,2.3978952727983707,2.833213344056216,11,1.0,2.0,1.0,2075.0,449,76,1,5,3.0,160.0,18.0,100.0,0.07438016528925619,16.066802461833923
284,2.3978952727983707,2.833213344056216,31,2.5,5.0,3.0,2076.0,297,199,10,184,8.0,160.0,40.0,100.0,0.5289256198347108,16.88356353960952
240,2.3978952727983707,3.044522437723423,31,2.5,5.0,4.0,2076.0,698,153,13,356,9.0,200.0,45.0,100.0,0.6694214876033059,17.147715103853763
354,2.3978952727983707,2.5649493574615367,4,2.0,5.0,4.0,2077.0,223,273,10,234,9.0,120.0,36.0,100.0,0.6694214876033059,16.759949589762293
86,2.3978952727983707,2.6390573296152584,0,2.5,8.0,3.0,2070.0,1365,380,10,309,11.0,130.0,121.0,100.0,1.0,16.906553056777135
283,2.3978952727983707,0.0,11,2.5,5.0,4.0,2079.0,1398,198,10,183,9.0,0.0,18.0,100.0,0.6694214876033059,16.61887099947687
366,2.3978952727983707,2.6390573296152584,31,2.5,4.0,4.0,2078.0,289,285,13,382,8.0,130.0,24.0,100.0,0.5289256198347108,16.951004817371683
257,2.3978952727983707,2.5649493574615367,31,2.5,5.0,3.0,2077.0,349,171,10,167,8.0,120.0,32.0,100.0,0.5289256198347108,17.989897843244528
153,2.3978952727983707,2.772588722239781,31,2.5,3.0,5.0,2072.0,1347,61,10,91,8.0,150.0,72.0,100.0,0.5289256198347108,17.281246492014
347,2.3978952727983707,2.5649493574615367,4,3.0,8.0,6.0,2065.0,168,266,13,381,14.0,120.0,224.0,100.0,1.6198347107438016,17.974393656948944
268,2.3978952727983707,2.833213344056216,30,2.5,4.0,3.0,2077.0,938,182,10,174,7.0,160.0,28.0,100.0,0.4049586776859504,17.216707972959764
252,2.3978952727983707,2.5649493574615367,4,3.5,5.0,4.0,2072.0,113,166,13,359,9.0,120.0,81.0,100.0,0.6694214876033059,16.860033043306743
153,2.3978952727983707,2.5649493574615367,31,2.5,5.0,4.0,2075.0,37,61,10,91,9.0,120.0,54.0,100.0,0.6694214876033059,17.622173069956816
461,2.3978952727983707,2.6390573296152584,24,2.5,4.0,3.0,2058.0,1223,388,10,314,7.0,130.0,161.0,100.0,0.4049586776859504,16.906553056777135
153,2.3978952727983707,2.5649493574615367,11,2.5,5.0,5.0,2073.0,223,61,10,91,10.0,120.0,80.0,100.0,0.8264462809917354,17.565014657424058
162,2.3978952727983707,2.6390573296152584,4,3.5,6.0,4.0,2079.0,503,71,10,97,10.0,130.0,20.0,100.0,0.8264462809917354,17.11134746100564
407,2.3978952727983707,2.3978952727983707,31,2.5,5.0,4.0,2076.0,223,325,13,386,9.0,100.0,45.0,100.0,0.6694214876033059,17.281246492014
265,2.3978952727983707,2.772588722239781,20,2.5,1.0,1.0,2070.0,147,179,10,171,2.0,150.0,22.0,100.0,0.03305785123966942,16.666217117271472
199,2.3978952727983707,2.6390573296152584,11,2.5,5.0,6.0,2078.0,211,109,10,123,11.0,130.0,33.0,100.0,1.0,17.129696599000436
131,2.3978952727983707,2.6390573296152584,24,2.5,5.0,4.0,2078.0,386,36,13,340,9.0,130.0,27.0,100.0,0.6694214876033059,17.622173069956816
353,2.3978952727983707,2.5649493574615367,4,2.0,1.0,1.0,2079.0,1278,272,10,233,2.0,120.0,4.0,100.0,0.03305785123966942,18.36938746009113
318,2.3978952727983707,2.5649493574615367,31,2.5,5.0,6.0,2068.0,507,235,10,205,11.0,120.0,143.0,100.0,1.0,17.909855136853043
436,2.3978952727983707,2.5649493574615367,20,2.5,6.0,3.0,2071.0,1140,360,10,296,9.0,120.0,90.0,100.0,0.6694214876033059,16.811242881518265
334,2.3978952727983707,3.044522437723423,11,2.5,4.0,4.0,2072.0,857,250,10,217,8.0,200.0,72.0,100.0,0.5289256198347108,17.565014657424058
435,2.3978952727983707,3.044522437723423,20,2.5,4.0,4.0,2074.0,672,359,13,392,8.0,200.0,56.0,100.0,0.5289256198347108,17.75709238505144
133,2.3978952727983707,2.6390573296152584,4,3.0,5.0,4.0,2074.0,355,38,10,76,9.0,130.0,63.0,100.0,0.6694214876033059,17.19990085520835
133,2.3978952727983707,2.6390573296152584,25,2.5,3.0,5.0,2074.0,87,38,10,76,8.0,130.0,56.0,100.0,0.5289256198347108,17.341871111992198
188,2.3978952727983707,2.5649493574615367,4,2.5,5.0,3.0,2078.0,1063,97,10,115,8.0,120.0,24.0,100.0,0.5289256198347108,16.906553056777135
131,2.3978952727983707,3.044522437723423,24,2.5,6.0,4.0,2076.0,102,36,13,340,10.0,200.0,50.0,100.0,0.8264462809917354,18.132998684833918
191,2.3978952727983707,2.772588722239781,22,3.0,5.0,6.0,2079.0,995,100,10,117,11.0,150.0,22.0,100.0,1.0,17.281246492014
191,2.3978952727983707,3.367295829986474,22,3.0,5.0,5.0,2077.0,211,100,10,117,10.0,280.0,40.0,100.0,0.8264462809917354,17.216707972959764
408,2.3978952727983707,2.9444389791664403,31,3.0,5.0,5.0,2070.0,1318,326,13,387,10.0,180.0,110.0,100.0,0.8264462809917354,19.06253463538792
135,2.3978952727983707,2.6390573296152584,20,2.0,5.0,2.0,2077.0,1325,41,10,78,7.0,130.0,28.0,100.0,0.4049586776859504,16.677711496036597
399,2.3978952727983707,2.6390573296152584,4,2.5,3.0,2.0,2076.0,1214,318,10,270,5.0,130.0,25.0,100.0,0.20661157024793386,17.281246492014
345,2.3978952727983707,3.044522437723423,20,2.5,6.0,4.0,2068.0,1069,263,13,378,10.0,200.0,130.0,100.0,0.8264462809917354,17.312018149733785
455,2.3978952727983707,2.6390573296152584,31,2.5,4.0,4.0,2070.0,483,380,10,309,8.0,130.0,88.0,100.0,0.5289256198347108,16.588099342704055
271,2.3978952727983707,2.6390573296152584,24,3.0,5.0,5.0,2057.0,1044,184,10,176,10.0,130.0,240.0,100.0,0.8264462809917354,18.342719213293464
191,2.3978952727983707,2.6390573296152584,20,2.5,3.0,3.0,2078.0,886,100,10,117,6.0,130.0,18.0,100.0,0.29752066115702475,17.19990085520835
252,2.3978952727983707,2.1972245773362196,20,2.5,8.0,4.0,2075.0,385,166,13,359,12.0,80.0,72.0,100.0,1.190082644628099,16.97251102166758
153,2.3978952727983707,2.833213344056216,31,2.5,5.0,4.0,2076.0,302,61,10,91,9.0,160.0,45.0,100.0,0.6694214876033059,18.46947091764561
153,2.3978952727983707,3.258096538021482,15,2.5,6.0,5.0,2074.0,408,61,10,91,11.0,250.0,77.0,100.0,1.0,17.6867115897055
207,2.3978952727983707,2.5649493574615367,31,2.5,6.0,4.0,2078.0,251,117,8,44,10.0,120.0,30.0,100.0,0.8264462809917354,16.97251102166758
149,2.3978952727983707,2.1972245773362196,15,4.0,8.0,6.0,2068.0,1301,55,10,85,14.0,80.0,182.0,100.0,1.6198347107438016,18.02763817065757
264,2.3978952727983707,2.9444389791664403,4,2.5,5.0,4.0,2078.0,1347,178,10,170,9.0,180.0,27.0,100.0,0.6694214876033059,17.370858648025116
191,2.3978952727983707,2.6390573296152584,25,2.5,5.0,3.0,2075.0,102,100,10,117,8.0,130.0,48.0,100.0,0.5289256198347108,17.249497794707484
293,2.3978952727983707,2.9444389791664403,4,4.5,6.0,4.0,2063.0,440,209,10,192,10.0,180.0,180.0,100.0,0.8264462809917354,17.32705602664604
159,2.3978952727983707,2.3978952727983707,4,2.5,5.0,4.0,2076.0,1208,68,10,95,9.0,100.0,45.0,100.0,0.6694214876033059,17.281246492014
329,2.3978952727983707,2.6390573296152584,15,2.5,5.0,5.0,2076.0,388,245,10,214,10.0,130.0,50.0,100.0,0.8264462809917354,17.989897843244528
114,2.3978952727983707,2.6390573296152584,11,2.5,5.0,4.0,2079.0,1001,20,10,61,9.0,130.0,18.0,100.0,0.6694214876033059,17.72753358339242
225,2.3978952727983707,2.6390573296152584,15,4.0,5.0,6.0,2070.0,222,136,10,141,11.0,130.0,121.0,100.0,1.0,17.182806422433504
413,2.3978952727983707,3.332204510175204,31,2.0,3.0,2.0,2076.0,399,334,10,279,5.0,270.0,25.0,100.0,0.20661157024793386,16.951004817371683
269,2.3978952727983707,2.3978952727983707,4,1.0,4.0,3.0,2070.0,299,182,10,174,7.0,100.0,77.0,100.0,0.4049586776859504,16.705882371415992
131,2.3978952727983707,2.5649493574615367,16,2.5,4.0,3.0,2059.0,629,36,13,340,7.0,120.0,154.0,100.0,0.4049586776859504,17.50439003707821
363,2.3978952727983707,2.833213344056216,31,2.5,5.0,4.0,2070.0,911,282,10,242,9.0,160.0,99.0,100.0,0.6694214876033059,16.993564429978885
338,2.3978952727983707,2.5649493574615367,31,3.0,8.0,6.0,2076.0,223,254,10,221,14.0,120.0,70.0,100.0,1.6198347107438016,17.19990085520835
145,2.3978952727983707,2.833213344056216,20,3.0,5.0,3.0,2074.0,1071,51,10,83,8.0,160.0,56.0,100.0,0.5289256198347108,18.420680753952364
450,2.3978952727983707,2.6390573296152584,4,2.5,5.0,3.0,2075.0,297,375,10,306,8.0,130.0,48.0,100.0,0.5289256198347108,17.41282284594998
294,2.3978952727983707,2.3978952727983707,31,3.0,4.0,4.0,2076.0,297,210,10,193,8.0,100.0,40.0,100.0,0.5289256198347108,17.370858648025116
278,2.3978952727983707,2.6390573296152584,15,2.5,6.0,5.0,2070.0,417,190,10,180,11.0,130.0,121.0,100.0,1.0,17.19990085520835
252,2.3978952727983707,2.6390573296152584,20,3.5,5.0,4.0,2070.0,98,166,13,359,9.0,130.0,99.0,100.0,0.6694214876033059,16.993564429978885
338,2.3978952727983707,2.5649493574615367,4,2.5,5.0,3.0,2058.0,719,254,10,221,8.0,120.0,184.0,100.0,0.5289256198347108,16.588099342704055
131,2.3978952727983707,2.6390573296152584,24,2.5,5.0,4.0,2073.0,1152,36,13,340,9.0,130.0,72.0,100.0,0.6694214876033059,17.6762402900575
455,2.3978952727983707,2.6390573296152584,24,1.0,3.0,1.0,2076.0,362,380,10,309,4.0,130.0,20.0,100.0,0.1322314049586777,16.257857680289998
243,2.3978952727983707,2.9444389791664403,20,3.5,5.0,4.0,2079.0,1296,157,13,357,9.0,180.0,18.0,100.0,0.6694214876033059,17.423722136111028
278,2.3978952727983707,2.70805020110221,4,2.5,6.0,4.0,2070.0,98,190,10,180,10.0,140.0,110.0,100.0,0.8264462809917354,16.860033043306743
159,2.3978952727983707,3.295836866004329,20,2.5,5.0,4.0,2070.0,1385,68,10,95,9.0,260.0,99.0,100.0,0.6694214876033059,18.099097133618006
324,2.3978952727983707,2.6390573296152584,11,2.5,5.0,4.0,2065.0,103,241,10,211,9.0,130.0,144.0,100.0,0.6694214876033059,17.11134746100564
153,2.3978952727983707,2.6390573296152584,4,3.5,6.0,4.0,2076.0,696,61,10,91,10.0,130.0,50.0,100.0,0.8264462809917354,17.65496289206296
131,2.3978952727983707,2.6390573296152584,24,2.5,4.0,4.0,2067.0,520,36,13,340,8.0,130.0,112.0,100.0,0.5289256198347108,17.71748324774094
206,2.3978952727983707,2.6390573296152584,20,2.5,5.0,3.0,2078.0,1274,116,10,127,8.0,130.0,24.0,100.0,0.5289256198347108,16.733281344102608
345,2.3978952727983707,2.6390573296152584,4,2.5,4.0,3.0,2076.0,1155,263,13,378,7.0,130.0,35.0,100.0,0.4049586776859504,16.811242881518265
68,2.3978952727983707,2.6390573296152584,8,2.5,5.0,4.0,2074.0,1373,327,13,388,9.0,130.0,63.0,100.0,0.6694214876033059,18.035018277846262
318,2.3978952727983707,3.044522437723423,4,2.5,4.0,4.0,2058.0,460,235,10,205,8.0,200.0,184.0,100.0,0.5289256198347108,18.643824303266577
310,2.3978952727983707,2.6390573296152584,20,1.5,2.0,1.0,2077.0,962,226,13,372,3.0,130.0,12.0,100.0,0.07438016528925619,16.40327466837995
366,2.3978952727983707,2.6390573296152584,11,3.0,6.0,5.0,2078.0,685,285,13,382,11.0,130.0,33.0,100.0,1.0,17.129696599000436
257,2.3978952727983707,2.5649493574615367,24,2.5,5.0,3.0,2073.0,1044,171,10,167,8.0,120.0,64.0,100.0,0.5289256198347108,17.034386422832473
120,2.3978952727983707,2.6390573296152584,11,1.0,3.0,1.0,2079.0,104,26,10,66,4.0,130.0,8.0,100.0,0.1322314049586777,16.118095750958314
462,2.3978952727983707,2.6390573296152584,24,2.5,6.0,5.0,2078.0,526,389,13,398,11.0,130.0,33.0,100.0,1.0,16.951004817371683
191,2.3978952727983707,2.70805020110221,11,2.5,4.0,3.0,2055.0,133,100,10,117,7.0,140.0,182.0,100.0,0.4049586776859504,17.182806422433504
167,2.3978952727983707,2.6390573296152584,20,2.5,5.0,3.0,2074.0,1223,77,10,101,8.0,130.0,56.0,100.0,0.5289256198347108,17.370858648025116
269,2.3978952727983707,2.3978952727983707,11,3.0,5.0,6.0,2076.0,297,182,10,174,11.0,100.0,55.0,100.0,1.0,17.073607134447293
95,2.3978952727983707,2.5649493574615367,4,2.5,5.0,3.0,2078.0,1209,4,10,50,8.0,120.0,24.0,100.0,0.5289256198347108,17.370858648025116
2,2.3978952727983707,2.6390573296152584,19,3.5,5.0,3.0,2078.0,1398,8,10,54,8.0,130.0,24.0,100.0,0.5289256198347108,17.1654146803266
414,2.3978952727983707,2.3978952727983707,31,4.5,5.0,6.0,2076.0,884,335,13,389,11.0,100.0,55.0,100.0,1.0,17.6762402900575
171,2.3978952727983707,2.6390573296152584,31,3.0,7.0,4.0,2070.0,283,81,13,347,11.0,130.0,121.0,100.0,1.0,16.929025911619092
